URL
https://ngrok.com/
https://solutions.ngrok.com/vpn-alternative
https://developer.github.com/webhooks/configuring/
https://sendgrid.com/blog/test-webhooks-ngrok/
https://api.slack.com/tutorials/tunneling-with-ngrok
https://dashboard.ngrok.com/login
https://dashboard.ngrok.com/signup
https://aws.amazon.com/blogs/developer/tag/ngrok/
https://ngrok.com/product/ngrok-link
https://blog.developer.atlassian.com/secure-localhost-tunnels-with-ngrok/
https://ngrok.com/docs/ngrok-link
https://dashboard.ngrok.com/login
https://www.twilio.com/blog/2015/09/6-awesome-reasons-to-use-ngrok-when-testing-webhooks.html
https://stackoverflow.com/questions/18578439/using-requests-with-tls-doesnt-give-sni-support/18579484
https://dashboard.ngrok.com/login
https://github.com/optimizamx/odt-relative-urls
https://marketplace.visualstudio.com/items?itemName=DavidProthero.NgrokExtensions
https://github.com/bubenshchykov/ngrok
https://github.com/inconshreveable/ngrok/issues/196
https://forge.puppet.com/gabe/ngrok
https://www.npmjs.com/package/ngrok
https://developer.github.com/
https://developer.github.com/apps/
https://ngrok.com/sunset/1
https://developer.github.com/actions/
https://developer.github.com/marketplace/
https://developer.github.com/webhooks/
https://developer.github.com/partnerships/
https://developer.github.com/v4/
https://developer.github.com/v3/
https://developer.github.com/changes/
https://developer.github.com/forum/
https://github.com/github/platform-samples/tree/master/hooks/ruby/configuring-your-server
http://sinatrarb.com/
https://developer.github.com/webhooks/creating/
https://developer.github.com/webhooks/testing/
https://developer.github.com/webhooks/testing/
https://developer.github.com/webhooks/securing/
https://help.github.com/en/articles/github-terms-of-service
https://help.github.com/en/articles/github-privacy-statement
https://www.githubstatus.com:443/
https://github.com/security
https://github.com/support
https://sendgrid.com/
https://signal.twilio.com/?utm_campaign=signal&utm_medium=websitepromo&utm_source=SG
https://app.sendgrid.com
https://sendgrid.com/pricing/
https://sendgrid.com/pricing/
https://sendgrid.com/solutions/email-marketing/
https://sendgrid.com/solutions/marketing-automation/
https://sendgrid.com/solutions/email-design/
https://sendgrid.com/solutions/email-marketing-templates/
https://sendgrid.com/solutions/email-marketing-statistics/
https://sendgrid.com/solutions/email-api/
https://sendgrid.com/docs/API_Reference/api_v3.html
https://sendgrid.com/solutions/smtp-service/
https://sendgrid.com/use-cases/transactional-email/
https://sendgrid.com/solutions/transactional-email-templates/
https://sendgrid.com/solutions/ads/
https://sendgrid.com/solutions/ads/facebook-ads/
https://sendgrid.com/solutions/ads/instagram-ads/
https://sendgrid.com/solutions/ads/google-ads/
https://sendgrid.com/solutions/expert-services/
https://sendgrid.com/solutions/expert-insights/
https://sendgrid.com/solutions/email-implementation/
https://sendgrid.com/solutions/email-bootcamp/
https://sendgrid.com/resources/cases/realtor-com/
https://sendgrid.com/resources/cases/vivino-video/
https://sendgrid.com/resources/cases/the-hustle/
https://sendgrid.com/why-sendgrid/
https://sendgrid.com/resource/roi-calculator/
https://sendgrid.com/email-delivery/
https://sendgrid.com/customers/
https://sendgrid.com/partners/marketplace/
https://sendgrid.com/resources/
https://sendgrid.com/resources/guides/
https://sendgrid.com/blog/
https://sendgrid.com/resources/webcasts/
https://sendgrid.com/resources/videos-podcasts/
https://support.sendgrid.com/hc/en-us
https://sendgrid.com/docs/
https://sendgrid.com/resources/inbox-expertise/
https://sendgrid.com/resource/2019-email-marketing-guide-a-z/
https://status.sendgrid.com/
https://sendgrid.com/resource/how-to-create-a-successful-email-marketing-campaign/
https://sendgrid.com/docs/for-developers/
https://sendgrid.com/docs/for-developers/sending-email/api-getting-started/
https://sendgrid.com/docs/api-reference/
https://sendgrid.com/docs/for-developers/tracking-events/event/
https://sendgrid.com/docs/for-developers/parsing-email/setting-up-the-inbound-parse-webhook/
https://sendgrid.com/docs/for-developers/sending-email/curl-examples/
https://github.com/sendgrid
https://github.com/sendgrid/sendgrid-php
https://github.com/sendgrid/sendgrid-java
https://github.com/sendgrid/sendgrid-nodejs
https://github.com/sendgrid/sendgrid-go
https://github.com/sendgrid/sendgrid-csharp
https://github.com/sendgrid/sendgrid-ruby
https://github.com/sendgrid/sendgrid-python
https://sendgrid.com/contact-us-form/
